student_id,user_id,course_id,teacher_id,completion_rate,is_completed,avg_score,score_trend,total_events,days_active_on_course,days_since_last_activity,submission_count,late_submission_count,engagement_score,label_fault,refreshed_at
216,12,34,38,1.0000,t,55.98,,9,9,49,0,0,0.3000,1,2026-05-01 12:44:16.788+00
216,12,7,10,0.4000,f,27.55,,16,9,106,0,0,0.3076,1,2026-05-01 12:44:16.788+00
217,1,32,40,1.0000,t,59.89,,11,11,538,0,0,0.3333,1,2026-05-01 12:44:16.788+00
217,1,6,8,0.6446,f,43.94,,9,9,832,0,0,0.3000,1,2026-05-01 12:44:16.788+00
217,1,8,5,0.4587,t,53.09,,15,13,0,2,0,0.3851,1,2026-05-01 12:44:16.788+00
217,1,11,12,1.0000,t,63.02,,13,12,633,0,0,0.3607,0,2026-05-01 12:44:16.788+00
217,1,22,2,1.0000,t,61.95,,14,14,624,0,0,0.4196,0,2026-05-01 12:44:16.788+00
217,1,35,34,0.6501,t,66.91,0.0781,19,16,0,4,0,0.4965,0,2026-05-01 12:44:16.788+00
217,1,9,14,1.0000,t,64.90,,9,8,571,0,0,0.2940,0,2026-05-01 12:44:16.788+00
218,2,9,14,1.0000,t,52.83,,8,8,146,0,0,0.2823,1,2026-05-01 12:44:16.788+00
218,2,24,28,0.5509,t,56.92,,9,9,230,1,0,0.3169,1,2026-05-01 12:44:16.788+00
218,2,5,6,0.3023,f,36.61,,20,6,320,0,0,0.3598,1,2026-05-01 12:44:16.788+00
218,2,27,36,0.7267,t,57.17,,10,10,56,2,0,0.3353,1,2026-05-01 12:44:16.788+00
219,3,7,10,1.0000,t,50.49,,8,8,832,0,0,0.2833,1,2026-05-01 12:44:16.788+00
219,3,31,27,1.0000,t,49.86,,9,9,418,0,0,0.3305,1,2026-05-01 12:44:16.788+00
219,3,17,24,0.4505,f,57.26,,19,8,636,0,0,0.4230,1,2026-05-01 12:44:16.788+00
219,3,6,8,1.0000,t,56.46,,9,9,45,0,0,0.3000,1,2026-05-01 12:44:16.788+00
219,3,13,20,0.4300,f,55.74,,7,7,710,0,0,0.2667,1,2026-05-01 12:44:16.788+00
219,3,3,1,0.6429,f,51.65,,12,12,695,0,0,0.3549,1,2026-05-01 12:44:16.788+00
220,4,36,44,1.0000,t,61.82,,9,9,115,0,0,0.3000,0,2026-05-01 12:44:16.788+00
220,4,25,33,1.0000,t,63.29,,8,8,395,0,0,0.3350,0,2026-05-01 12:44:16.788+00
220,4,15,15,0.4206,f,65.53,,12,11,88,0,0,0.3999,0,2026-05-01 12:44:16.788+00
220,4,26,30,0.5462,f,49.10,,12,11,1214,0,0,0.3440,1,2026-05-01 12:44:16.788+00
220,4,31,27,1.0000,t,62.45,,7,7,1156,0,0,0.3159,0,2026-05-01 12:44:16.788+00
220,4,3,1,1.0000,t,63.60,,8,8,1145,0,0,0.2833,0,2026-05-01 12:44:16.788+00
220,4,21,3,0.3357,f,,,11,10,178,0,0,0.3274,0,2026-05-01 12:44:16.788+00
220,4,23,32,1.0000,t,67.35,,9,8,1154,0,0,0.2940,0,2026-05-01 12:44:16.788+00
220,4,34,38,1.0000,t,70.05,,11,10,716,0,0,0.3583,0,2026-05-01 12:44:16.788+00
221,5,6,8,0.0289,t,66.42,-0.0961,11,1,0,5,0,0.3231,0,2026-05-01 12:44:16.788+00
221,5,19,16,0.0143,t,59.92,-0.0701,18,1,0,5,0,0.3786,1,2026-05-01 12:44:16.788+00
221,5,2,9,0.0372,f,59.51,,8,1,0,0,0,0.2702,1,2026-05-01 12:44:16.788+00
221,5,23,32,0.0158,t,64.81,,8,1,0,2,0,0.2861,0,2026-05-01 12:44:16.788+00
222,6,19,16,1.0000,t,48.68,,10,10,723,0,0,0.2755,1,2026-05-01 12:44:16.788+00
222,6,7,10,1.0000,t,53.27,,9,8,137,0,0,0.2699,1,2026-05-01 12:44:16.788+00
222,6,29,11,1.0000,t,56.09,,6,5,472,0,0,0.2623,1,2026-05-01 12:44:16.788+00
222,6,23,32,1.0000,t,58.49,,10,10,16,0,0,0.3167,1,2026-05-01 12:44:16.788+00
222,6,33,22,0.5146,f,49.60,,11,11,895,0,0,0.3238,1,2026-05-01 12:44:16.788+00
222,6,18,23,0.2165,f,51.53,,43,5,74,0,0,0.6451,1,2026-05-01 12:44:16.788+00
222,6,3,1,1.0000,t,57.35,,8,8,988,0,0,0.2833,1,2026-05-01 12:44:16.788+00
222,6,14,21,1.0000,t,65.09,,6,6,848,0,0,0.2500,0,2026-05-01 12:44:16.788+00
223,7,5,6,0.4419,f,,,19,11,110,0,0,0.4190,0,2026-05-01 12:44:16.788+00
223,7,15,15,0.7097,t,76.97,,11,10,0,0,0,0.3859,0,2026-05-01 12:44:16.788+00
223,7,7,10,1.0000,t,57.44,,9,8,101,0,0,0.2749,1,2026-05-01 12:44:16.788+00
223,7,17,24,0.4076,t,64.13,0.0098,40,14,0,12,0,0.7043,0,2026-05-01 12:44:16.788+00
224,8,33,22,0.0647,t,83.19,-0.0215,25,2,0,12,0,0.5293,0,2026-05-01 12:44:16.788+00
224,8,7,10,0.0588,t,70.11,,14,1,0,2,0,0.3663,0,2026-05-01 12:44:16.788+00
224,8,16,25,0.0172,t,73.33,-0.0562,19,1,0,6,0,0.4295,0,2026-05-01 12:44:16.788+00
224,8,21,3,0.0165,t,74.48,0.0613,16,1,0,5,0,0.4008,0,2026-05-01 12:44:16.788+00
224,8,22,2,0.0682,t,73.91,-0.0527,27,2,0,8,0,0.5229,0,2026-05-01 12:44:16.788+00
224,8,4,13,0.0088,t,70.75,0.0889,13,1,0,4,0,0.3575,0,2026-05-01 12:44:16.788+00
225,9,10,18,0.6433,t,47.37,,11,11,259,2,0,0.3067,1,2026-05-01 12:44:16.788+00
225,9,22,2,0.9547,t,49.37,,8,8,157,0,0,0.2833,1,2026-05-01 12:44:16.788+00
225,9,31,27,0.9674,t,47.93,,9,9,85,0,0,0.3000,1,2026-05-01 12:44:16.788+00
225,9,25,33,1.0000,t,48.73,,8,8,122,0,0,0.2833,1,2026-05-01 12:44:16.788+00
226,10,1,4,1.0000,t,62.77,,13,12,10,0,0,0.4003,0,2026-05-01 12:44:16.788+00
226,10,21,3,0.9016,t,65.88,,9,9,0,0,0,0.2950,0,2026-05-01 12:44:16.788+00
226,10,33,22,1.0000,t,70.12,,9,9,762,0,0,0.3000,0,2026-05-01 12:44:16.788+00
226,10,28,31,1.0000,t,75.41,,9,9,650,0,0,0.3000,0,2026-05-01 12:44:16.788+00
226,10,17,24,1.0000,t,67.05,,8,8,191,0,0,0.2833,0,2026-05-01 12:44:16.788+00
226,10,30,19,1.0000,t,61.72,,5,5,187,0,0,0.2570,0,2026-05-01 12:44:16.788+00
226,10,32,40,1.0000,t,59.77,,8,7,688,0,0,0.3047,1,2026-05-01 12:44:16.788+00
226,10,13,20,1.0000,t,62.61,,11,11,589,0,0,0.3226,0,2026-05-01 12:44:16.788+00
226,10,25,33,1.0000,t,65.05,,6,6,343,0,0,0.2500,0,2026-05-01 12:44:16.788+00
227,11,23,32,0.0864,f,,,15,4,0,0,0,0.3345,0,2026-05-01 12:44:16.788+00
227,11,9,14,0.6882,t,70.79,,10,9,155,1,0,0.3608,0,2026-05-01 12:44:16.788+00
227,11,16,25,0.3517,f,67.39,,8,8,62,0,0,0.3355,0,2026-05-01 12:44:16.788+00
227,11,2,9,0.5168,t,68.78,,9,8,173,1,0,0.3669,0,2026-05-01 12:44:16.788+00
227,11,15,15,0.2589,t,77.30,-0.0112,31,8,0,7,0,0.6117,0,2026-05-01 12:44:16.788+00
228,12,9,14,0.6103,f,,,7,7,115,0,0,0.2667,0,2026-05-01 12:44:16.788+00
228,12,18,23,0.4021,f,,,12,6,99,0,0,0.3143,0,2026-05-01 12:44:16.788+00
228,12,22,2,0.1591,f,50.99,,8,6,0,0,0,0.2744,1,2026-05-01 12:44:16.788+00
228,12,35,34,0.7122,t,82.41,,11,10,75,2,0,0.4216,0,2026-05-01 12:44:16.788+00
228,12,8,5,0.2667,f,,,9,4,108,0,0,0.2702,0,2026-05-01 12:44:16.788+00
228,12,24,28,1.0000,t,70.27,,10,10,1,1,0,0.3753,0,2026-05-01 12:44:16.788+00
229,1,28,31,0.9166,t,87.17,,13,13,0,0,0,0.4468,0,2026-05-01 12:44:16.788+00
229,1,37,42,1.0000,t,69.71,,12,10,61,0,0,0.3381,0,2026-05-01 12:44:16.788+00
229,1,26,30,0.9987,t,69.98,,10,10,408,1,0,0.3540,0,2026-05-01 12:44:16.788+00
229,1,7,10,0.3068,t,69.34,-0.0045,33,6,0,9,0,0.5973,0,2026-05-01 12:44:16.788+00
229,1,11,12,0.6250,f,,,9,9,18,0,0,0.3000,0,2026-05-01 12:44:16.788+00
229,1,2,9,1.0000,t,69.17,,10,10,221,0,0,0.3167,0,2026-05-01 12:44:16.788+00
229,1,4,13,1.0000,t,73.01,,11,10,291,0,0,0.3274,0,2026-05-01 12:44:16.788+00
229,1,18,23,0.5773,f,62.85,,10,10,446,0,0,0.3167,0,2026-05-01 12:44:16.788+00
230,2,11,12,0.6023,f,47.83,,7,7,502,0,0,0.2667,1,2026-05-01 12:44:16.788+00
230,2,4,13,0.5462,f,44.93,,6,6,305,0,0,0.2591,1,2026-05-01 12:44:16.788+00
230,2,34,38,1.0000,t,61.95,,11,11,480,0,0,0.3333,0,2026-05-01 12:44:16.788+00
230,2,5,6,0.9433,t,54.03,,8,8,0,0,0,0.2918,1,2026-05-01 12:44:16.788+00
230,2,16,25,1.0000,t,60.56,,8,8,195,0,0,0.2833,0,2026-05-01 12:44:16.788+00
231,3,18,23,0.5464,f,52.67,,11,10,150,0,0,0.3390,1,2026-05-01 12:44:16.788+00
231,3,29,11,0.3279,f,56.44,,27,11,563,0,0,0.5241,1,2026-05-01 12:44:16.788+00
231,3,28,31,0.0200,t,72.73,0.0421,43,1,0,14,0,0.6849,0,2026-05-01 12:44:16.788+00
231,3,15,15,1.0000,t,73.13,,11,10,70,0,0,0.3274,0,2026-05-01 12:44:16.788+00
231,3,8,5,0.8790,t,60.38,,11,11,507,1,0,0.3539,0,2026-05-01 12:44:16.788+00
232,4,14,21,0.6788,t,81.74,,9,9,400,2,0,0.3569,0,2026-05-01 12:44:16.788+00
232,4,34,38,1.0000,t,77.21,,9,9,398,0,0,0.3450,0,2026-05-01 12:44:16.788+00
232,4,37,42,0.3680,t,76.10,0.0322,26,8,0,8,0,0.5545,0,2026-05-01 12:44:16.788+00
232,4,12,7,0.4314,f,,,11,10,280,0,0,0.3274,0,2026-05-01 12:44:16.788+00
232,4,22,2,0.2255,f,,,18,7,181,0,0,0.3845,0,2026-05-01 12:44:16.788+00
232,4,28,31,1.0000,t,85.19,,13,10,59,0,0,0.3488,0,2026-05-01 12:44:16.788+00
233,5,1,4,0.6344,f,48.22,,8,8,239,0,0,0.2786,1,2026-05-01 12:44:16.788+00
233,5,19,16,1.0000,t,43.87,,10,9,169,0,0,0.3005,1,2026-05-01 12:44:16.788+00
233,5,17,24,0.6264,f,36.27,,11,10,477,0,0,0.3274,1,2026-05-01 12:44:16.788+00
233,5,22,2,1.0000,t,59.21,,10,9,325,0,0,0.3107,1,2026-05-01 12:44:16.788+00
233,5,33,22,0.8993,t,62.00,,9,9,162,1,0,0.3112,0,2026-05-01 12:44:16.788+00
234,6,30,19,1.0000,t,44.67,,8,8,863,0,0,0.2859,1,2026-05-01 12:44:16.788+00
234,6,10,18,1.0000,t,45.40,,7,7,373,0,0,0.2667,1,2026-05-01 12:44:16.788+00
234,6,32,40,1.0000,t,46.01,,12,11,675,0,0,0.3440,1,2026-05-01 12:44:16.788+00
234,6,6,8,0.6033,f,,,9,8,373,0,0,0.2940,0,2026-05-01 12:44:16.788+00
234,6,12,7,0.4020,f,40.67,,33,9,906,0,0,0.5292,1,2026-05-01 12:44:16.788+00
234,6,31,27,1.0000,t,46.39,,6,6,6,0,0,0.2500,1,2026-05-01 12:44:16.788+00
234,6,1,4,1.0000,t,44.66,,7,7,760,0,0,0.2667,1,2026-05-01 12:44:16.788+00
234,6,18,23,1.0000,t,48.73,,9,8,110,0,0,0.3093,1,2026-05-01 12:44:16.788+00
235,7,22,2,1.0000,t,58.34,,7,7,99,0,0,0.3012,1,2026-05-01 12:44:16.788+00
235,7,19,16,1.0000,t,51.30,,5,5,68,0,0,0.2407,1,2026-05-01 12:44:16.788+00
235,7,4,13,1.0000,t,55.86,,8,8,72,0,0,0.2833,1,2026-05-01 12:44:16.788+00
235,7,20,26,0.3910,t,56.77,,9,9,129,1,0,0.3099,1,2026-05-01 12:44:16.788+00
235,7,29,11,1.0000,t,54.88,,8,7,100,0,0,0.2774,1,2026-05-01 12:44:16.788+00
235,7,35,34,0.9372,t,64.73,,8,7,106,0,0,0.3337,0,2026-05-01 12:44:16.788+00
236,8,27,36,1.0000,t,75.66,,12,10,1183,0,0,0.4026,0,2026-05-01 12:44:16.788+00
236,8,22,2,0.2353,f,59.76,,54,6,661,0,0,0.7936,1,2026-05-01 12:44:16.788+00
236,8,5,6,0.4561,t,61.29,-0.0444,71,7,0,25,0,0.9862,0,2026-05-01 12:44:16.788+00
236,8,4,13,1.0000,t,62.26,,7,7,1144,0,0,0.3153,0,2026-05-01 12:44:16.788+00
236,8,31,27,1.0000,t,64.11,,6,5,884,0,0,0.2440,0,2026-05-01 12:44:16.788+00
236,8,13,20,1.0000,t,62.92,,9,8,736,0,0,0.2940,0,2026-05-01 12:44:16.788+00
236,8,29,11,0.4180,f,56.22,,7,7,530,0,0,0.2721,1,2026-05-01 12:44:16.788+00
236,8,9,14,0.2869,f,63.02,0.1200,56,8,114,0,0,0.8367,0,2026-05-01 12:44:16.788+00
237,9,15,15,1.0000,t,65.70,,12,11,587,0,0,0.3868,0,2026-05-01 12:44:16.788+00
237,9,2,9,0.2878,t,52.16,-0.0678,37,6,0,16,0,0.5886,1,2026-05-01 12:44:16.788+00
237,9,11,12,1.0000,t,55.00,,14,12,300,0,0,0.3714,1,2026-05-01 12:44:16.788+00
237,9,8,5,0.6381,f,46.58,,9,9,916,0,0,0.2956,1,2026-05-01 12:44:16.788+00
237,9,29,11,1.0000,t,54.39,,8,8,1155,0,0,0.3144,1,2026-05-01 12:44:16.788+00
237,9,17,24,1.0000,t,55.62,,8,8,147,0,0,0.2690,1,2026-05-01 12:44:16.788+00
237,9,32,40,1.0000,t,49.42,,6,6,490,0,0,0.2445,1,2026-05-01 12:44:16.788+00
237,9,23,32,0.5145,f,44.18,,9,9,991,1,0,0.2825,1,2026-05-01 12:44:16.788+00
238,10,37,42,1.0000,t,68.06,,8,8,118,1,0,0.3471,0,2026-05-01 12:44:16.788+00
238,10,24,28,1.0000,t,75.70,,8,8,3,0,0,0.2833,0,2026-05-01 12:44:16.788+00
238,10,31,27,0.0955,t,70.38,0.0655,16,4,0,6,0,0.4064,0,2026-05-01 12:44:16.788+00
238,10,9,14,1.0000,t,75.61,,8,8,33,0,0,0.2833,0,2026-05-01 12:44:16.788+00
238,10,15,15,1.0000,t,80.99,,8,8,113,0,0,0.2833,0,2026-05-01 12:44:16.788+00
238,10,10,18,0.3033,t,65.91,,9,9,0,1,0,0.3821,0,2026-05-01 12:44:16.788+00
238,10,25,33,0.3663,f,58.86,,24,6,138,0,0,0.4694,1,2026-05-01 12:44:16.788+00
239,11,19,16,1.0000,t,56.33,,12,11,476,0,0,0.3150,1,2026-05-01 12:44:16.788+00
239,11,16,25,1.0000,t,63.11,,11,11,22,0,0,0.3333,0,2026-05-01 12:44:16.788+00
239,11,27,36,1.0000,t,67.80,,10,10,252,0,0,0.3906,0,2026-05-01 12:44:16.788+00
239,11,34,38,0.5982,f,53.88,,14,11,694,0,0,0.3527,1,2026-05-01 12:44:16.788+00
239,11,22,2,1.0000,t,61.98,,13,12,15,0,0,0.3607,0,2026-05-01 12:44:16.788+00
239,11,1,4,0.4301,f,43.70,,40,12,591,0,0,0.6311,1,2026-05-01 12:44:16.788+00
239,11,25,33,1.0000,t,59.76,,12,10,493,0,0,0.3147,1,2026-05-01 12:44:16.788+00
239,11,21,3,0.5143,f,52.23,,10,9,813,0,0,0.3270,1,2026-05-01 12:44:16.788+00
239,11,7,10,1.0000,t,61.08,,14,14,411,0,0,0.3833,0,2026-05-01 12:44:16.788+00
239,11,23,32,1.0000,t,60.54,,10,10,235,0,0,0.3377,0,2026-05-01 12:44:16.788+00
240,12,13,20,0.0371,t,54.85,-0.0290,17,1,0,5,0,0.3526,1,2026-05-01 12:44:16.788+00
240,12,11,12,0.0719,f,51.56,,11,2,0,0,0,0.2844,1,2026-05-01 12:44:16.788+00
240,12,24,28,0.0295,t,59.61,0.0564,26,1,0,7,0,0.4634,1,2026-05-01 12:44:16.788+00
241,1,16,25,0.1825,t,73.65,0.0377,45,4,0,14,0,0.7269,0,2026-05-01 12:44:16.788+00
241,1,10,18,1.0000,t,70.57,,9,9,296,0,0,0.3493,0,2026-05-01 12:44:16.788+00
241,1,20,26,1.0000,t,75.06,,13,12,289,0,0,0.4422,0,2026-05-01 12:44:16.788+00
241,1,14,21,1.0000,t,76.69,,11,11,234,2,0,0.4063,0,2026-05-01 12:44:16.788+00
241,1,11,12,1.0000,t,72.61,,10,9,336,0,0,0.3107,0,2026-05-01 12:44:16.788+00
241,1,18,23,0.2474,f,67.72,,20,7,172,0,0,0.4591,0,2026-05-01 12:44:16.788+00
241,1,30,19,0.9890,t,65.71,,8,7,233,0,0,0.3121,0,2026-05-01 12:44:16.788+00
242,2,28,31,0.1153,f,54.68,,21,3,0,0,0,0.4069,1,2026-05-01 12:44:16.788+00
242,2,9,14,1.0000,t,68.39,,9,8,45,0,0,0.2940,0,2026-05-01 12:44:16.788+00
242,2,8,5,0.6095,f,54.85,,10,10,546,0,0,0.3382,1,2026-05-01 12:44:16.788+00
242,2,34,38,0.3304,f,52.03,,20,9,388,0,0,0.4239,1,2026-05-01 12:44:16.788+00
242,2,6,8,1.0000,t,66.93,,7,7,136,0,0,0.2667,0,2026-05-01 12:44:16.788+00
242,2,11,12,0.5909,f,68.93,,9,9,55,0,0,0.3560,0,2026-05-01 12:44:16.788+00
242,2,10,18,0.4964,f,46.56,,10,9,74,0,0,0.3107,1,2026-05-01 12:44:16.788+00
243,3,34,38,1.0000,t,62.20,,10,9,347,0,0,0.3107,0,2026-05-01 12:44:16.788+00
243,3,15,15,1.0000,t,71.59,,9,9,12,0,0,0.3583,0,2026-05-01 12:44:16.788+00
243,3,1,4,1.0000,t,57.41,,9,9,395,0,0,0.3000,1,2026-05-01 12:44:16.788+00
243,3,7,10,0.8093,t,55.74,,9,9,0,0,0,0.2683,1,2026-05-01 12:44:16.788+00
243,3,35,34,1.0000,t,67.41,,12,11,335,0,0,0.3805,0,2026-05-01 12:44:16.788+00
243,3,26,30,0.6077,f,46.26,,10,10,220,0,0,0.3247,1,2026-05-01 12:44:16.788+00
244,4,30,19,1.0000,t,59.13,,7,7,1,0,0,0.2667,1,2026-05-01 12:44:16.788+00
244,4,18,23,1.0000,t,67.69,,9,9,96,0,0,0.3000,0,2026-05-01 12:44:16.788+00
244,4,9,14,0.4279,t,66.67,,13,12,0,1,0,0.4058,0,2026-05-01 12:44:16.788+00
244,4,26,30,0.3154,f,56.42,,24,8,144,0,0,0.4740,1,2026-05-01 12:44:16.788+00
244,4,25,33,0.9064,t,63.30,,9,9,108,0,0,0.3000,0,2026-05-01 12:44:16.788+00
245,5,35,34,0.4044,t,74.56,,12,11,0,2,1,0.4118,0,2026-05-01 12:44:16.788+00
245,5,18,23,0.9570,t,65.52,,12,12,76,0,0,0.4218,0,2026-05-01 12:44:16.788+00
245,5,37,42,1.0000,t,65.10,,10,9,53,0,0,0.3254,0,2026-05-01 12:44:16.788+00
245,5,7,10,0.3758,f,46.14,,25,9,0,0,0,0.4598,1,2026-05-01 12:44:16.788+00
245,5,19,16,1.0000,t,64.38,,10,10,50,1,0,0.3744,0,2026-05-01 12:44:16.788+00
246,6,8,5,1.0000,t,60.70,,6,6,809,0,0,0.2500,0,2026-05-01 12:44:16.788+00
246,6,31,27,0.2353,f,60.36,,44,7,156,0,0,0.6942,0,2026-05-01 12:44:16.788+00
246,6,33,22,1.0000,t,78.73,,12,12,667,0,0,0.3500,0,2026-05-01 12:44:16.788+00
246,6,3,1,1.0000,t,66.98,,8,8,834,0,0,0.2833,0,2026-05-01 12:44:16.788+00
246,6,11,12,1.0000,t,66.63,,12,12,806,0,0,0.3881,0,2026-05-01 12:44:16.788+00
246,6,34,38,0.6518,f,61.65,,8,8,703,0,0,0.2833,0,2026-05-01 12:44:16.788+00
246,6,16,25,1.0000,t,67.92,,8,8,206,0,0,0.2833,0,2026-05-01 12:44:16.788+00
246,6,29,11,1.0000,t,63.63,,8,8,552,0,0,0.3021,0,2026-05-01 12:44:16.788+00
246,6,35,34,1.0000,t,73.40,,15,14,627,2,0,0.4308,0,2026-05-01 12:44:16.788+00
247,7,27,36,1.0000,t,74.81,,13,12,497,0,0,0.3607,0,2026-05-01 12:44:16.788+00
247,7,29,11,0.3115,f,,,23,7,167,0,0,0.4381,0,2026-05-01 12:44:16.788+00
247,7,35,34,0.5500,f,54.53,,12,11,136,0,0,0.3440,1,2026-05-01 12:44:16.788+00
247,7,16,25,1.0000,t,70.42,,6,6,417,0,0,0.2500,0,2026-05-01 12:44:16.788+00
247,7,4,13,0.2410,f,,,34,8,0,0,0,0.5619,0,2026-05-01 12:44:16.788+00
247,7,5,6,1.0000,t,63.61,,12,9,102,0,0,0.3321,0,2026-05-01 12:44:16.788+00
248,8,27,36,0.3812,t,65.89,,12,11,0,0,0,0.3845,0,2026-05-01 12:44:16.788+00
248,8,14,21,1.0000,t,65.50,,9,9,118,0,0,0.3000,0,2026-05-01 12:44:16.788+00
248,8,21,3,1.0000,t,58.90,,11,11,68,0,0,0.3410,1,2026-05-01 12:44:16.788+00
248,8,13,20,1.0000,t,61.56,,10,9,120,0,0,0.3173,0,2026-05-01 12:44:16.788+00
248,8,37,42,1.0000,t,55.52,,10,10,27,1,0,0.3338,1,2026-05-01 12:44:16.788+00
248,8,26,30,0.1667,f,,,15,5,0,0,0,0.3405,0,2026-05-01 12:44:16.788+00
248,8,35,34,0.8852,t,67.75,,9,9,0,0,0,0.3392,0,2026-05-01 12:44:16.788+00
249,9,16,25,1.0000,t,77.37,,13,13,652,0,0,0.3667,0,2026-05-01 12:44:16.788+00
249,9,11,12,1.0000,t,72.38,,9,9,436,0,0,0.3354,0,2026-05-01 12:44:16.788+00
249,9,37,42,1.0000,t,69.88,,9,9,1251,0,0,0.3631,0,2026-05-01 12:44:16.788+00
249,9,23,32,1.0000,t,72.46,,8,8,251,0,0,0.3737,0,2026-05-01 12:44:16.788+00
249,9,12,7,1.0000,t,71.96,,9,8,770,0,0,0.3202,0,2026-05-01 12:44:16.788+00
249,9,5,6,1.0000,t,71.39,,11,10,881,0,0,0.3620,0,2026-05-01 12:44:16.788+00
249,9,34,38,1.0000,t,79.76,,14,12,484,0,0,0.4678,0,2026-05-01 12:44:16.788+00
249,9,25,33,1.0000,t,68.45,,9,9,1093,0,0,0.3508,0,2026-05-01 12:44:16.788+00
249,9,27,36,1.0000,t,81.45,,13,11,870,0,0,0.3958,0,2026-05-01 12:44:16.788+00
249,9,33,22,1.0000,t,82.82,,14,12,529,0,0,0.3714,0,2026-05-01 12:44:16.788+00
250,10,30,19,0.0409,f,67.95,,8,1,0,0,0,0.2955,0,2026-05-01 12:44:16.788+00
250,10,24,28,0.0390,t,77.07,-0.0299,17,1,0,6,0,0.4193,0,2026-05-01 12:44:16.788+00
250,10,5,6,0.0186,f,59.76,,18,1,0,0,0,0.3781,1,2026-05-01 12:44:16.788+00
250,10,13,20,0.0274,t,70.90,,11,2,0,4,0,0.3425,0,2026-05-01 12:44:16.788+00
250,10,6,8,0.0010,t,81.45,-0.0332,23,1,0,10,0,0.4967,0,2026-05-01 12:44:16.788+00
250,10,33,22,0.0314,t,77.26,-0.0252,24,1,0,5,0,0.4949,0,2026-05-01 12:44:16.788+00
250,10,15,15,0.0179,f,,,8,1,0,0,0,0.2417,0,2026-05-01 12:44:16.788+00
251,11,31,27,1.0000,t,66.73,,11,11,98,0,0,0.3839,0,2026-05-01 12:44:16.788+00
251,11,37,42,1.0000,t,62.35,,7,7,22,0,0,0.2667,0,2026-05-01 12:44:16.788+00
251,11,35,34,1.0000,t,75.79,,12,11,645,0,0,0.3440,0,2026-05-01 12:44:16.788+00
251,11,28,31,1.0000,t,76.39,,11,10,465,0,0,0.4118,0,2026-05-01 12:44:16.788+00
251,11,7,10,1.0000,t,64.64,,9,9,82,0,0,0.3000,0,2026-05-01 12:44:16.788+00
251,11,29,11,1.0000,t,68.60,,9,8,506,0,0,0.2940,0,2026-05-01 12:44:16.788+00
251,11,21,3,1.0000,t,68.48,,8,8,711,0,0,0.3263,0,2026-05-01 12:44:16.788+00
251,11,20,26,1.0000,t,71.14,,7,7,335,0,0,0.3288,0,2026-05-01 12:44:16.788+00
252,12,1,4,0.9998,t,52.33,,8,8,0,0,0,0.2565,1,2026-05-01 12:44:16.788+00
252,12,6,8,1.0000,t,54.32,,8,8,73,0,0,0.2833,1,2026-05-01 12:44:16.788+00
252,12,4,13,1.0000,t,53.57,,8,8,393,0,0,0.2833,1,2026-05-01 12:44:16.788+00
252,12,18,23,0.7698,t,53.39,,10,9,468,1,0,0.3425,1,2026-05-01 12:44:16.788+00
252,12,37,42,1.0000,t,51.09,,10,9,61,0,0,0.3107,1,2026-05-01 12:44:16.788+00
252,12,29,11,0.5820,f,56.59,,10,9,75,1,0,0.3305,1,2026-05-01 12:44:16.788+00
253,1,26,30,0.2231,f,53.34,,18,7,54,0,0,0.3945,1,2026-05-01 12:44:16.788+00
253,1,17,24,0.3622,t,68.56,0.0366,36,10,0,5,0,0.6509,0,2026-05-01 12:44:16.788+00
253,1,27,36,0.5586,f,65.37,,8,8,179,0,0,0.3626,0,2026-05-01 12:44:16.788+00
253,1,21,3,1.0000,t,68.71,,9,9,22,0,0,0.3000,0,2026-05-01 12:44:16.788+00
253,1,34,38,0.7537,t,70.00,,8,8,75,0,0,0.3308,0,2026-05-01 12:44:16.788+00
253,1,11,12,0.2614,f,56.69,,30,6,212,0,0,0.5272,1,2026-05-01 12:44:16.788+00
254,2,26,30,1.0000,t,53.51,,10,9,495,0,0,0.3086,1,2026-05-01 12:44:16.788+00
254,2,24,28,0.5492,f,49.22,,10,8,412,0,0,0.3048,1,2026-05-01 12:44:16.788+00
254,2,35,34,1.0000,t,64.01,,12,11,905,0,0,0.3636,0,2026-05-01 12:44:16.788+00
254,2,33,22,1.0000,t,62.70,,12,10,495,0,0,0.3381,0,2026-05-01 12:44:16.788+00
254,2,2,9,1.0000,t,55.44,,7,7,263,0,0,0.2667,1,2026-05-01 12:44:16.788+00
254,2,4,13,0.2769,f,40.81,,30,9,249,0,0,0.4974,1,2026-05-01 12:44:16.788+00
254,2,27,36,0.4955,f,51.73,,10,10,339,0,0,0.3241,1,2026-05-01 12:44:16.788+00
254,2,12,7,0.3627,f,44.08,,38,7,621,0,0,0.5810,1,2026-05-01 12:44:16.788+00
254,2,37,42,1.0000,t,52.16,,7,7,210,0,0,0.2667,1,2026-05-01 12:44:16.788+00
254,2,6,8,0.2149,f,44.84,,31,7,579,0,0,0.5083,1,2026-05-01 12:44:16.788+00
255,3,5,6,0.2674,f,,,29,8,148,0,0,0.5083,0,2026-05-01 12:44:16.788+00
255,3,27,36,0.3694,f,39.70,,42,10,557,0,0,0.6286,1,2026-05-01 12:44:16.788+00
255,3,36,44,1.0000,t,44.58,,8,8,106,0,0,0.2833,1,2026-05-01 12:44:16.788+00
255,3,25,33,1.0000,t,44.68,,6,6,22,0,0,0.2500,1,2026-05-01 12:44:16.788+00
